"Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","calibration","frame","individual","time","trial","Neurocranium_R11","Neurocranium_R12","Neurocranium_R13","Neurocranium_01","Neurocranium_R21","Neurocranium_R22","Neurocranium_R23","Neurocranium_02","Neurocranium_R31","Neurocranium_R32","Neurocranium_R33","Neurocranium_03","Neurocranium_TX","Neurocranium_TY","Neurocranium_TZ","Neurocranium_1","SuspensoriumL_R11","SuspensoriumL_R12","SuspensoriumL_R13","SuspensoriumL_01","SuspensoriumL_R21","SuspensoriumL_R22","SuspensoriumL_R23","SuspensoriumL_02","SuspensoriumL_R31","SuspensoriumL_R32","SuspensoriumL_R33","SuspensoriumL_03","SuspensoriumL_TX","SuspensoriumL_TY","SuspensoriumL_TZ","SuspensoriumL_1","LowerJawL_R11","LowerJawL_R12","LowerJawL_R13","LowerJawL_01","LowerJawL_R21","LowerJawL_R22","LowerJawL_R23","LowerJawL_02","LowerJawL_R31","LowerJawL_R32","LowerJawL_R33","LowerJawL_03","LowerJawL_TX","LowerJawL_TY","LowerJawL_TZ","LowerJawL_1","OperculumL_R11","OperculumL_R12","OperculumL_R13","OperculumL_01","OperculumL_R21","OperculumL_R22","OperculumL_R23","OperculumL_02","OperculumL_R31","OperculumL_R32","OperculumL_R33","OperculumL_03","OperculumL_TX","OperculumL_TY","OperculumL_TZ","OperculumL_1"
-14.33666048,94.82476,116.50119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.40268,101.26841,83.07635,45.56483,94.72492,79.79552,NaN,NaN,NaN,-6.3098378,97.41895,71.37111,NaN,NaN,NaN,NaN,NaN,NaN,48.845,106.75787,80.53846,67.79966,96.85216,83.62775,58.37181,102.89712,86.53342,-1.271200639,83.34341,120.5988,-9.286257,88.45437,121.38087,1.0397987,87.44922,120.28639,49.48467,94.96952,107.62326,57.52814,66.43998,103.61319,35.07822,83.35159,113.78863,13.45383,111.79083,96.95504,18.57124,111.3615,99.14057,23.19234,114.53441,86.04596,-11.70375038,111.34947,86.55382,18.78364,108.89368,77.75606,4.857977,112.95819,85.51584,4.416971,108.7692,104.62668,6.076867,108.83061,103.76119,1.0215208,109.76672,99.08155,154.73322,66.71588,28.85728,40.70615,90.43728,78.4037,49.91788,86.87952,83.27211,22.74757,110.26049,100.85605,30.58426,111.91563,89.57371,36.24315,112.70703,82.98479,49.28724,83.14246,82.01904,"Nov17 After 0945",13,"Cat 01",0.04,"Nov 17 2016 Cat 01 Trial 09",0.0394482714640039,0.981326892137361,-0.188258770437214,0,-0.0172770894387924,0.189047124402903,0.981816014809046,0,0.999072237658032,-0.0354783810654126,0.0244120547670841,0,123.342061075277,127.301334198054,141.508435654579,1,0.0152335720403905,0.979236907829771,-0.202146027977,0,-0.0392727550692329,0.202599461384514,0.978473867283116,0,0.999112400579715,-0.0069668207019378,0.0415436447262972,0,122.467135611065,130.765815283468,142.844181443484,1,0.0641107749259515,0.9848249584363,-0.161274950873758,0,-0.0550016774012247,0.164848792128756,0.98478408355169,0,0.996425925004687,-0.0542648779103854,0.0647356084695692,0,121.200623816721,124.966377616398,145.474251734932,1,-0.000535909768417088,0.97887460282847,-0.204460814676369,0,-0.0340175792947336,0.204324663919228,0.978311931856716,0,0.999421090981997,0.00747954889676021,0.0331894448379956,0,122.439270968557,132.454960185729,142.174029573215,1
-14.30756816,94.83397,116.51337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.45192,101.26081,83.11544,45.60732,94.72173,79.83245,NaN,NaN,NaN,-6.261513272,97.46574,71.3921,NaN,NaN,NaN,NaN,NaN,NaN,48.89716,106.74891,80.58222,67.8433,96.82372,83.67216,58.41809,102.87318,86.57758,-1.248546894,83.33922,120.60526,-9.258901,88.4579,121.39035,1.0650846,87.44658,120.29968,49.51893,94.93639,107.65858,57.54117,66.40461,103.62364,35.10094,83.32703,113.80726,13.50609,111.79757,96.98993,18.62219,111.36237,99.18015,23.24959,114.54298,86.08975,-11.65046406,111.38135,86.58364,18.83995,108.91501,77.79366,4.912794,112.98022,85.55288,4.463662,108.77675,104.6591,6.098808,108.83326,103.80841,1.0703154,109.77976,99.11271,154.73138,66.7176,28.85752,40.74669,90.4436,78.43395,49.95396,86.86681,83.2992,22.79799,110.25857,100.89814,30.63827,111.91615,89.61489,36.29903,112.70401,83.03154,49.31241,83.13311,82.04716,"Nov17 After 0945",14,"Cat 01",0.043333333,"Nov 17 2016 Cat 01 Trial 09",0.0403224935327565,0.981472090749759,-0.187314258919597,0,-0.0174343514331224,0.188129277991206,0.981989520388387,0,0.999034603957945,-0.0363305634666563,0.024697170947055,0,123.393531628789,127.175631901402,141.597452162424,1,0.0181052054281692,0.979625306829687,-0.200016148736161,0,-0.0385852384177158,0.200584500902689,0.978916256568389,0,0.999091277568097,-0.0100058091357674,0.0414306996186021,0,122.581376972607,130.378371985156,142.919989993127,1,0.0650065528961892,0.984947484210374,-0.160164295110394,0,-0.0554491800379623,0.163821173753192,0.984930460216986,0,0.996343081731224,-0.0551459552259344,0.0652639801770217,0,121.229926333562,124.827364676968,145.580212115365,1,0.000204776135352183,0.979041687605904,-0.203659843848797,0,-0.0343055685737954,0.203546849774479,0.978464004402673,0,0.999411369773009,0.00678630066148098,0.0336282632880285,0,122.485112431905,132.351633198667,142.274751768982,1
-14.27887603,94.84345,116.52538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.50078,101.25242,83.15409,45.64962,94.71771,79.86965,NaN,NaN,NaN,-6.21336057,97.51167,71.41283,NaN,NaN,NaN,NaN,NaN,NaN,48.94932,106.73872,80.62611,67.88661,96.79384,83.71672,58.46423,102.84834,86.62222,-1.226880195,83.33593,120.61313,-9.232533,88.4615,121.40024,1.0894801,87.44434,120.31303,49.55259,94.9021,107.69435,57.55361,66.36815,103.63582,35.12311,83.30107,113.8265,13.55813,111.80402,97.02477,18.67264,111.36271,99.2203,23.30665,114.55175,86.13303,-11.59738038,111.41321,86.61352,18.89612,108.93512,77.83101,4.967487,113.00154,85.58932,4.50967,108.78402,104.69125,6.133071,108.83556,103.84844,1.1186842,109.79225,99.14353,154.72986,66.71844,28.8575,40.78699,90.4483,78.46486,49.98959,86.85271,83.32717,22.84794,110.25595,100.93991,30.69203,111.91677,89.65614,36.35493,112.70137,83.0785,49.33898,83.12314,82.07727,"Nov17 After 0945",15,"Cat 01",0.046666667,"Nov 17 2016 Cat 01 Trial 09",0.0412112799444348,0.981605905259247,-0.186417480847469,0,-0.0175943052736344,0.18726001354722,0.982152802647446,0,0.998995530934588,-0.0371958880317427,0.0249878987962265,0,123.444604811648,127.049359011467,141.685496658666,1,0.0211073790274164,0.980029611858578,-0.197728193313241,0,-0.0378870693071278,0.198414271509993,0.97938569871143,0,0.999059081601238,-0.0131809233927015,0.0413184550607342,0,122.696145801891,129.970247278268,142.99875986087,1,0.0659220196598466,0.985056895560149,-0.159113795232748,0,-0.0558681261552633,0.16285425691843,0.985067126384515,0,0.996259524322788,-0.0560482248866832,0.0657689644375329,0,121.261099839661,124.689278203491,145.683308772505,1,0.000943126485373938,0.979214560162239,-0.202824938502903,0,-0.0345885030761383,0.20273560926715,0.978622454366355,0,0.9994011936992,0.00609244625343032,0.0340607711489994,0,122.530820758274,132.246499503832,142.375438746738,1
-14.25054992,94.8532,116.53723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.54931,101.24317,83.19216,45.69129,94.71309,79.90688,NaN,NaN,NaN,-6.165318445,97.55739,71.43322,NaN,NaN,NaN,NaN,NaN,NaN,49.0015,106.72743,80.67011,67.92963,96.76288,83.76142,58.51032,102.8225,86.66766,-1.206112261,83.33346,120.622,-9.207071,88.46508,121.41032,1.1130659,87.44257,120.3264,49.58571,94.86692,107.73073,57.56546,66.33055,103.64986,35.14479,83.27331,113.8464,13.60998,111.81008,97.05962,18.72269,111.36248,99.26048,23.36358,114.5597,86.17582,-11.54441654,111.44498,86.64302,18.95218,108.95429,77.86795,5.022144,113.02205,85.62505,4.555145,108.791,104.72309,6.175966,108.83747,103.88211,1.1667204,109.80404,99.17397,154.72863,66.71868,28.85728,40.8271,90.45136,78.49639,50.02484,86.83706,83.35603,22.89743,110.25261,100.98118,30.74561,111.91776,89.69746,36.41086,112.69882,83.12588,49.36746,83.11212,82.10945,"Nov17 After 0945",16,"Cat 01",0.05,"Nov 17 2016 Cat 01 Trial 09",0.0421171924790281,0.981729683732906,-0.185561230259376,0,-0.0177632797360759,0.186432449218008,0.982307186053117,0,0.998954757729649,-0.0380758447872637,0.0252907503454085,0,123.495214124143,126.922148817968,141.773509115931,1,0.0248086143562092,0.980518205206619,-0.194855284537307,0,-0.0369935335484734,0.195682207947866,0.979969362770208,0,0.999007513049488,-0.0171032964962379,0.0411274375525497,0,122.825591358514,129.463646693901,143.081559033798,1,0.0668429595860133,0.985164755588561,-0.158058290196728,0,-0.056292399376984,0.161883825663136,0.985202919586137,0,0.996174274174034,-0.0569563985413209,0.0662780818901499,0,121.291819881331,124.549504655225,145.787054860442,1,0.00171432694438986,0.979383292645727,-0.20200353256699,0,-0.0348543275035965,0.201939612191798,0.978777589078387,0,0.999390932987387,0.00536275248745143,0.0344819365517447,0,122.577409319166,132.137669634011,142.474489493313,1
-14.22255566,94.86326,116.54891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.59753,101.233,83.23025,45.73205,94.70754,79.94392,NaN,NaN,NaN,-6.11732565,97.60333,71.45322,NaN,NaN,NaN,NaN,NaN,NaN,49.05375,106.71519,80.7142,67.97239,96.73119,83.80628,58.55639,102.79653,86.714,-1.186154808,83.33174,120.63143,-9.18243,88.46887,121.42037,1.1359224,87.44177,120.34029,49.61837,94.83112,107.76784,57.5767,66.29247,103.66562,35.16599,83.24511,113.86697,13.66165,111.81566,97.09409,18.77244,111.36188,99.30011,23.42042,114.56681,86.21814,-11.49148979,111.4766,86.67168,19.00768,108.97279,77.90435,5.076851,113.04187,85.66081,4.600233,108.79772,104.7546,6.227132,108.83981,103.91254,1.2145169,109.81537,99.20436,154.72814,66.71857,28.85691,40.86707,90.45275,78.52856,50.05975,86.82007,83.38579,22.9465,110.24879,101.02309,30.79907,111.91867,89.73887,36.46688,112.69608,83.17314,49.3972,83.09966,82.14126,"Nov17 After 0945",17,"Cat 01",0.053333333,"Nov 17 2016 Cat 01 Trial 09",0.0430363925023614,0.981845518047971,-0.18473561543323,0,-0.0179439323262654,0.185636733878321,0.982454588430254,0,0.998912350615935,-0.0389664179018456,0.0256073048727436,0,123.54517375291,126.794658134924,141.862092286689,1,0.028710805122883,0.981011208778449,-0.191814227627259,0,-0.0360380407026733,0.192784451809131,0.980579122132918,0,0.998937910628838,-0.0212406071405428,0.0408887186983506,0,122.958280588167,128.928095698099,143.163009227291,1,0.0677693698010157,0.985254845504083,-0.157099337769129,0,-0.0566754260162802,0.16100875986671,0.985324350319253,0,0.996089960095295,-0.0578711383757898,0.0667512002921583,0,121.325148421202,124.414247827639,145.886356871462,1,0.00248850235695729,0.979544226202096,-0.201213608561042,0,-0.0351287300440234,0.201175670782654,0.9789250848817,0,0.999379697453132,0.00463232115531186,0.0349107708193403,0,122.623324920096,132.029649895655,142.573219150292,1
-14.19485908,94.87365,116.56042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.64497,101.22185,83.26895,45.77215,94.70075,79.98055,NaN,NaN,NaN,-6.06988484,97.64904,71.47332,NaN,NaN,NaN,NaN,NaN,NaN,49.1059,106.70015,80.75836,68.01453,96.69914,83.85131,58.60195,102.77003,86.76087,-1.167900734,83.33069,120.64101,-9.159339,88.47315,121.43159,1.1574086,87.44309,120.35508,49.65002,94.79497,107.80557,57.58734,66.25274,103.68299,35.18651,83.21783,113.88825,13.71296,111.82067,97.12806,18.82112,111.36104,99.33862,23.47673,114.57308,86.25988,-11.43929008,111.50806,86.69906,19.06234,108.9909,77.94108,5.130795,113.06117,85.69709,4.643876,108.80409,104.78574,6.277358,108.84251,103.93745,1.2613316,109.82649,99.2349,154.72871,66.71839,28.85588,40.90646,90.45261,78.56186,50.09387,86.80193,83.41633,22.99484,110.24463,101.066,30.85181,111.91904,89.78035,36.5226,112.69412,83.21973,49.42754,83.0864,82.17165,"Nov17 After 0945",18,"Cat 01",0.056666667,"Nov 17 2016 Cat 01 Trial 09",0.0439715656207889,0.981950738698599,-0.183954473134337,0,-0.0181267748481045,0.184886449570934,0.982592703412081,0,0.998868320375845,-0.0398716382197852,0.0259293466020225,0,123.59440772727,126.667120826829,141.949938463947,1,0.0314161142986304,0.981350336178847,-0.189643205636374,0,-0.0354674144245768,0.190711915452033,0.981005111005367,0,0.99887691447766,-0.024093214527775,0.0407973864029048,0,123.060027128642,128.55442510378,143.240746450616,1,0.0686206538403006,0.985322919563462,-0.156300831889871,0,-0.0570105929404966,0.160287034556244,0.985422680298022,0,0.996012549197601,-0.0587095455279772,0.0671728449955462,0,121.360211289732,124.291785149101,145.978486535921,1,0.00325086156712804,0.979695851718596,-0.200463138817205,0,-0.0354248300545097,0.200451198302716,0.979063020706336,0,0.999367056348507,0.00391857427898245,0.0353571981488866,0,122.667292444279,131.924633949944,142.672242422563,1
-14.1678022,94.88418,116.57179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.69133,101.20953,83.30791,45.81188,94.69237,80.01654,NaN,NaN,NaN,-6.02331768,97.69407,71.49383,NaN,NaN,NaN,NaN,NaN,NaN,49.15785,106.6818,80.80257,68.05581,96.66707,83.89651,58.64664,102.74241,86.80787,-1.151919417,83.33008,120.65176,-9.138277,88.47766,121.44433,1.1771021,87.445,120.37044,49.68028,94.75875,107.84382,57.59735,66.21082,103.70208,35.20622,83.19109,113.91072,13.76378,111.82515,97.16198,18.86821,111.35986,99.37614,23.53222,114.5785,86.30094,-11.38826937,111.53937,86.72563,19.11643,109.00853,77.97845,5.183452,113.08008,85.73343,4.685356,108.81008,104.81648,6.32702,108.8451,103.95548,1.3066742,109.83663,99.26537,154.73002,66.7184,28.85386,40.94499,90.45104,78.59642,50.12693,86.78284,83.44756,23.04226,110.23997,101.10862,30.90346,111.9184,89.82192,36.57779,112.69326,83.26645,49.45783,83.07286,82.20181,"Nov17 After 0945",19,"Cat 01",0.06,"Nov 17 2016 Cat 01 Trial 09",0.044910422234898,0.982043205830197,-0.183232627709782,0,-0.018308464455854,0.184195995344833,0.98271900125529,0,0.998823234663648,-0.0407796172330549,0.0262520230529688,0,123.642238926732,126.540670880675,142.036118947303,1,0.0321705414956731,0.981469951164401,-0.188896244592699,0,-0.0355848844234265,0.189998983105796,0.981139186058398,0,0.998848723411332,-0.0248419278662724,0.0410378649473922,0,123.110127956895,128.446506871157,143.321178785529,1,0.0693598022811969,0.985385047466468,-0.155581252267166,0,-0.0573498700000947,0.159637505368732,0.985508426798382,0,0.995941870913401,-0.0594321050372151,0.0675841301812781,0,121.392969438198,124.179741557254,146.067982258823,1,0.00402758948305795,0.979841010476207,-0.199738260510901,0,-0.0357169237754027,0.199753389341599,0.97919501877949,0,0.999353831172412,0.00319024066620067,0.0358014313333095,0,122.710559892561,131.818710055432,142.769932628844,1
-14.14160927,94.8947,116.58305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.73692,101.19604,83.34673,45.8515,94.68209,80.05148,NaN,NaN,NaN,-5.977291428,97.73798,71.51441,NaN,NaN,NaN,NaN,NaN,NaN,49.20971,106.66225,80.8468,68.09649,96.63615,83.94188,58.69078,102.71428,86.85536,-1.137637299,83.32983,120.66433,-9.118782,88.48221,121.45713,1.195412,87.44705,120.38607,49.70951,94.72159,107.88248,57.60677,66.16833,103.72298,35.22523,83.16393,113.93451,13.81421,111.8292,97.19627,18.91419,111.35822,99.41313,23.58718,114.58305,86.3414,-11.33798786,111.57054,86.75188,19.17025,109.02537,78.01545,5.235344,113.09874,85.76938,4.725331,108.81573,104.8469,6.376084,108.84781,103.9766,1.3510156,109.84551,99.29555,154.73176,66.71869,28.85116,40.98294,90.44791,78.63161,50.15921,86.763,83.47963,23.08896,110.23464,101.14967,30.9544,111.91629,89.86357,36.6327,112.69221,83.31381,49.48741,83.05845,82.23267,"Nov17 After 0945",20,"Cat 01",0.063333333,"Nov 17 2016 Cat 01 Trial 09",0.0458484858149306,0.982123869857177,-0.182566756572057,0,-0.0184974305375316,0.183562283794497,0.98283403127469,0,0.998777133004149,-0.0416844362431742,0.0265828208266428,0,123.688534339014,126.415684552975,142.121373449462,1,0.0316198702509618,0.981442059041354,-0.189133996283002,0,-0.0362235989224094,0.190229558242248,0.981071132004234,0,0.998843348421774,-0.0241702278769901,0.041566397461815,0,123.122660667224,128.518630651515,143.408734840171,1,0.0700085457583403,0.985468501526752,-0.154759930277254,0,-0.0577735362756427,0.15888567633588,0.985605174682792,0,0.995871990783458,-0.0600597565255481,0.068057355363564,0,121.418704800082,124.067803299236,146.164108491248,1,0.00484592838277902,0.979982208461893,-0.199026098982667,0,-0.0359784430800211,0.199070438023403,0.979324518399651,0,0.999340817044739,0.00241491269402267,0.0362229151923692,0,122.755027087788,131.707900703484,142.864723725919,1
-14.11606941,94.90533,116.59417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.78209,101.18162,83.38588,45.89127,94.66909,80.08544,NaN,NaN,NaN,-5.931473343,97.78032,71.53473,NaN,NaN,NaN,NaN,NaN,NaN,49.26157,106.64363,80.89104,68.1368,96.60641,83.98743,58.73471,102.68621,86.90369,-1.124480819,83.33016,120.67766,-9.100392,88.48707,121.46852,1.2127474,87.44727,120.40166,49.73805,94.68295,107.92145,57.61564,66.12685,103.74637,35.24366,83.13684,113.95915,13.86438,111.8329,97.23182,18.95954,111.35601,99.4495,23.6419,114.58673,86.3813,-11.28800574,111.60156,86.7774,19.22408,109.03343,78.0511,5.286989,113.11775,85.80445,4.76446,108.82109,104.87702,6.42451,108.85085,104.00268,1.3948267,109.85412,99.32525,154.73363,66.71908,28.84811,41.02059,90.4431,78.6668,50.19099,86.74206,83.51265,23.13516,110.22847,101.18974,31.00502,111.91342,89.9053,36.68755,112.68965,83.3608,49.51665,83.04258,82.26518,"Nov17 After 0945",21,"Cat 01",0.066666667,"Nov 17 2016 Cat 01 Trial 09",0.0467735764441435,0.982192429400821,-0.181962260302341,0,-0.0187142756574225,0.182991292696112,0.982936398086888,0,0.998730198018084,-0.0425701588571028,0.0269401770899745,0,123.732454064721,126.293952416512,142.206826193336,1,0.031907119744114,0.981504502629989,-0.188761349398366,0,-0.0366134366233533,0.189878541852764,0.981124658543702,0,0.998819999783876,-0.0243936602609212,0.0419947302743126,0,123.153979301318,128.47640271741,143.498495354148,1,0.0706417042614514,0.985582412571924,-0.153743480017671,0,-0.0583071509152701,0.157944885811708,0.985724956160728,0,0.99579617682093,-0.0606689465446093,0.0686239983823866,0,121.436865466855,123.946721377498,146.271318579646,1,0.00575459802362715,0.980125740294772,-0.198293766450716,0,-0.0361531131013513,0.198371329925994,0.979459936840948,0,0.999329693852168,0.00153253874901876,0.0365761440055586,0,122.804317370724,131.584431003747,142.952800569877,1
-14.09097172,94.91621,116.60513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.82715,101.16648,83.42583,45.93147,94.65345,80.11895,NaN,NaN,NaN,-5.885530683,97.82065,71.55446,NaN,NaN,NaN,NaN,NaN,NaN,49.31354,106.62568,80.93533,68.17699,96.57651,84.03317,58.77875,102.65978,86.95252,-1.111876418,83.33125,120.69072,-9.082643,88.49252,121.47918,1.2295174,87.44167,120.41688,49.76623,94.6436,107.96061,57.62398,66.08617,103.77233,35.26164,83.11032,113.98419,13.9144,111.83638,97.26856,19.00475,111.35311,99.48516,23.69666,114.58954,86.42071,-11.2378832,111.63242,86.80178,19.27821,109.03713,78.08563,5.338909,113.13723,85.8382,4.803402,108.82619,104.90672,6.472307,108.85608,104.03224,1.4385787,109.86345,99.35423,154.73531,66.71943,28.84503,41.05821,90.43649,78.70283,50.22255,86.71977,83.54675,23.18106,110.2213,101.22993,31.05572,111.91044,89.94711,36.74258,112.68762,83.40646,49.54619,83.02466,82.29907,"Nov17 After 0945",22,"Cat 01",0.07,"Nov 17 2016 Cat 01 Trial 09",0.0476690778934048,0.982251070370309,-0.181412496177016,0,-0.01896140035325,0.182476088922906,0.98302743718985,0,0.998683195167235,-0.0434201765056624,0.0273233226892496,0,123.773628899439,126.176590596463,142.292524073722,1,0.0323919401829094,0.981604361549438,-0.188158549097047,0,-0.0369108985949088,0.189303771825022,0.981224575486028,0,0.998793446001776,-0.0248386666296577,0.0423638155028268,0,123.191593656176,128.402022310504,143.586868369389,1,0.0713310776441592,0.985655587922643,-0.152954043290762,0,-0.0587263027587856,0.157228687555647,0.985814567336987,0,0.99572240043418,-0.0613367899909842,0.0690992001921551,0,121.463132851466,123.835607653036,146.36720083691,1,0.00678969274275232,0.980276105121992,-0.197516221610574,0,-0.0362254211303685,0.197632243907083,0.979606663427816,0,0.999320578661516,0.000503880054494599,0.0368527769442712,0,122.859820653754,131.44306498625,143.033747764654,1
-14.06610535,94.92746,116.61591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.87244,101.15085,83.46717,45.97138,94.63613,80.15254,NaN,NaN,NaN,-5.839130708,97.85926,71.57325,NaN,NaN,NaN,NaN,NaN,NaN,49.36572,106.60692,80.9797,68.21729,96.54512,84.07892,58.8232,102.6348,87.00149,-1.099250537,83.33448,120.70246,-9.065074,88.49805,121.49031,1.2461311,87.43345,120.43145,49.7944,94.60431,108.00019,57.63183,66.04514,103.80014,35.27928,83.08566,114.00914,13.96439,111.83961,97.30557,19.05031,111.34942,99.52003,23.75176,114.59152,86.45969,-11.18718044,111.66369,86.82459,19.3329,109.04182,78.11983,5.391623,113.15662,85.87017,4.842816,108.8311,104.93585,6.519483,108.86291,104.0645,1.4827424,109.87319,99.38229,154.7365,66.71961,28.84223,41.09608,90.42796,78.74021,50.2542,86.69647,83.58276,23.22685,110.21296,101.26962,31.10687,111.90686,89.989,36.79804,112.68751,83.45078,49.57581,83.00427,82.33362,"Nov17 After 0945",23,"Cat 01",0.073333333,"Nov 17 2016 Cat 01 Trial 09",0.0485575663753171,0.982302108287852,-0.180899781097014,0,-0.019228790869562,0.181999206211796,0.983110646132962,0,0.998635276940186,-0.044258976394818,0.0277259203468815,0,123.813562197822,126.061494788504,142.378493971355,1,0.0316021454286018,0.981586518148478,-0.188385805711196,0,-0.0376343093997758,0.189514881855704,0.981156342440501,0,0.998791751648116,-0.0239168757233386,0.0429304075839363,0,123.197799604554,128.495718009308,143.676728656059,1,0.0720839707677726,0.985653228426819,-0.152615904971074,0,-0.0589075755295628,0.156954086229833,0.985847509689499,0,0.995657470570868,-0.0620735701208429,0.069376315763184,0,121.505844084769,123.745510508812,146.439286290864,1,0.00793964322501929,0.980433785549976,-0.196688978383648,0,-0.0362313915765354,0.196848078939537,0.979764318641091,0,0.999311887415479,-0.00065266374000754,0.0370853839154363,0,122.919846935154,131.285479618339,143.110720139041,1
