"PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","frame","calibration","time","individual","trial"
-11.680339,111.35815,86.549885,18.820049,108.84179,77.69129,4.9032281,112.89079,85.508224,-14.31437,94.807694,116.55383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.432052,101.22892,83.047338,45.58699,94.730479,79.839365,NA,NA,NA,-6.3017231,97.390411,71.416302,NA,NA,NA,NA,NA,NA,48.814065,106.80427,80.532514,67.779644,96.772943,83.574965,58.397349,102.9516,86.539465,-1.2095709,83.38052,120.59133,-9.3007415,88.408662,121.36455,1.0760874,87.389043,120.34067,49.465506,95.006896,107.64506,57.512345,66.531098,103.66808,35.096088,83.329597,113.82398,13.456124,111.78344,96.948941,18.553161,111.30683,99.096186,23.166363,114.4958,85.998684,4.4152697,108.74899,104.63414,6.1303504,108.81362,103.82588,1.0022496,109.85551,99.083349,154.74486,66.616176,28.989219,40.718022,90.457315,78.412264,49.906758,86.891347,83.292745,22.756194,110.31647,100.82482,30.580726,111.95401,89.542125,36.249374,112.67463,82.945187,49.25944,83.1019,82.068172,13,"Nov17 After 0945",0.04,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.626668,111.41622,86.629031,18.834725,108.93071,77.864903,4.8851807,113.00795,85.506924,-14.269299,94.801959,116.47507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.391619,101.25637,83.048657,45.634685,94.728096,79.757094,NA,NA,NA,-6.2060589,97.446143,71.327462,NA,NA,NA,NA,NA,NA,48.892583,106.74847,80.620172,67.879634,96.835309,83.671155,58.472536,102.85674,86.560776,-1.2095709,83.38052,120.59133,-9.2838857,88.492313,121.35802,1.0498748,87.475996,120.23562,49.532773,94.978993,107.61061,57.542983,66.414227,103.57892,35.123292,83.239321,113.83861,13.473916,111.87102,97.032889,18.650529,111.36535,99.195207,23.224608,114.57926,86.180074,4.3926865,108.75062,104.68066,6.0432498,108.80386,103.75712,1.0880368,109.81584,99.087057,154.71734,66.740332,28.900755,40.718022,90.457315,78.412264,49.906758,86.891347,83.292745,22.739217,110.2272,100.82997,30.622993,111.94933,89.639977,36.297783,112.76205,83.036724,49.329259,83.189995,82.075541,14,"Nov17 After 0945",0.043333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.596542,111.41282,86.6325,18.972428,108.96339,77.774282,4.999193,112.94601,85.594935,-14.269299,94.801959,116.47507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.474512,101.22556,83.146287,45.673298,94.700597,79.846573,NA,NA,NA,-6.1883566,97.536473,71.411637,NA,NA,NA,NA,NA,NA,48.937732,106.74601,80.628768,67.903977,96.716891,83.765193,58.515004,102.85385,86.660454,-1.2095709,83.38052,120.59133,-9.2086303,88.458436,121.36436,1.0498748,87.475996,120.23562,49.602111,94.860394,107.71623,57.52659,66.328704,103.67742,35.123292,83.239321,113.83861,13.543714,111.8465,97.038718,18.692568,111.35872,99.281109,23.386493,114.51752,86.191747,4.5462648,108.77617,104.63117,6.1408825,108.81059,104.00459,1.1212395,109.81771,99.182576,154.72318,66.738484,28.811376,40.797953,90.402338,78.500225,50.039661,86.859609,83.309289,22.809227,110.19589,100.92448,30.705377,111.91881,89.646684,36.381403,112.73184,83.04295,49.293513,83.19162,82.050123,15,"Nov17 After 0945",0.046666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.527891,111.49529,86.634264,18.927827,108.96595,77.857072,5.0591096,113.03085,85.596638,-14.2486,94.885384,116.55702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.519238,101.2229,83.155084,45.670692,94.700496,79.937267,NA,NA,NA,-6.206251,97.538474,71.459549,NA,NA,NA,NA,NA,NA,48.9829,106.74359,80.637397,67.918684,96.808062,83.762009,58.556396,102.82699,86.659874,-1.2095709,83.38052,120.59133,-9.2057713,88.483998,121.37528,1.0760874,87.389043,120.34067,49.602111,94.860394,107.71623,57.56008,66.327442,103.68435,35.138735,83.326008,113.74042,13.632069,111.80815,97.043496,18.789515,111.41702,99.281062,23.360678,114.61121,86.179988,4.5884649,108.77109,104.72669,6.1922838,108.89852,103.92998,1.1980793,109.78516,99.186947,154.7507,66.614318,28.899816,40.801625,90.427279,78.510065,50.037006,86.860156,83.40108,22.917491,110.25355,100.92865,30.787788,111.8883,89.6534,36.463032,112.70001,83.138437,49.391334,83.070241,82.121565,16,"Nov17 After 0945",0.05,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.487703,111.49082,86.63902,18.993853,109.07781,77.867491,5.0648663,113.05519,85.605011,-14.231313,94.968595,116.55081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.573554,101.28591,83.240523,45.711944,94.673165,79.936112,NA,NA,NA,-6.1289293,97.622212,71.412979,NA,NA,NA,NA,NA,NA,49.065905,106.71267,80.734804,67.90053,96.716414,83.856256,58.549567,102.80123,86.74123,-1.2261402,83.296217,120.59777,-9.129842,88.425272,121.45977,1.1470561,87.527326,120.32586,49.601075,94.860134,107.80775,57.511778,66.24082,103.68211,35.166442,83.237558,113.93978,13.674094,111.80442,97.050891,18.814418,111.32423,99.293016,23.447059,114.60433,86.195696,4.6890891,108.8495,104.8238,6.2262928,108.86805,103.89628,1.2083233,109.78414,99.188666,154.72318,66.738484,28.811376,40.903668,90.488079,78.514181,50.021436,86.7693,83.404381,22.917497,110.25216,101.01828,30.786433,111.88677,89.742934,36.463032,112.70001,83.138437,49.392417,83.069881,82.084764,17,"Nov17 After 0945",0.053333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.412276,111.45631,86.72705,19.014307,108.95875,77.86836,5.1550664,113.08612,85.683343,-14.2486,94.885384,116.55702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.602717,101.19226,83.230232,45.731562,94.789946,79.942577,NA,NA,NA,-6.1156937,97.689959,71.497818,NA,NA,NA,NA,NA,NA,49.103752,106.68419,80.823605,68.031798,96.661427,83.864463,58.579377,102.70838,86.753672,-1.1690443,83.352152,120.67957,-9.1492061,88.538613,121.45549,1.1704094,87.43965,120.34063,49.627103,94.744057,107.8127,57.555664,66.214211,103.68209,35.166195,83.236664,113.84743,13.691869,111.89201,97.134837,18.814574,111.32279,99.382099,23.445912,114.60267,86.284446,4.6890891,108.8495,104.8238,6.3538931,108.83045,103.98085,1.252919,109.8435,99.267497,154.72318,66.738484,28.811376,40.946126,90.485749,78.613484,50.124538,86.830677,83.408885,22.987535,110.22087,101.11286,30.828758,111.88212,89.840847,36.461045,112.6984,83.227713,49.413639,83.161304,82.193754,18,"Nov17 After 0945",0.056666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.358607,111.51443,86.806213,19.098084,108.94957,78.056598,5.1188681,113.11306,85.773624,-14.189094,94.964394,116.64651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.745968,101.24978,83.355973,45.799474,94.668019,80.043605,NA,NA,NA,-5.9796145,97.738692,71.491886,NA,NA,NA,NA,NA,NA,49.151764,106.68295,80.742358,68.07802,96.659863,83.872993,58.57648,102.70743,86.84445,-1.1856103,83.267847,120.68602,-9.129842,88.425272,121.45977,1.2480064,87.406479,120.34702,49.660379,94.742374,107.81957,57.60031,66.212511,103.6913,35.291783,83.180384,113.94679,13.850374,111.82776,97.234281,18.873932,111.4086,99.383966,23.483688,114.57524,86.282455,4.7253873,108.82133,104.82151,6.3081587,108.85785,103.89988,1.293889,109.83937,99.274352,154.76428,66.742806,28.907084,40.90184,90.488316,78.582243,50.114922,86.831234,83.4255,23.07887,110.18926,101.12223,30.911211,111.85163,89.847591,36.626319,112.63635,83.329438,49.441595,83.042649,82.159175,19,"Nov17 After 0945",0.06,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.358607,111.51443,86.806213,19.19521,109.00805,78.145131,5.2329743,113.05251,85.774034,-14.083591,94.900558,116.5609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.743714,101.24911,83.446189,45.901582,94.730099,80.047735,NA,NA,NA,-5.9919976,97.674,71.501911,NA,NA,NA,NA,NA,NA,49.189614,106.65447,80.831173,68.120816,96.657865,83.972631,58.708625,102.67668,86.861751,-1.1830934,83.293454,120.69667,-9.1129939,88.508925,121.45323,1.2394762,87.512963,120.43235,49.715865,94.739615,107.83105,57.611475,66.212092,103.69362,35.248895,83.183071,113.93801,13.813029,111.85688,97.147535,18.916066,111.40516,99.39094,23.564684,114.5444,86.288371,4.7253873,108.82133,104.82151,6.3601411,108.77408,104.01383,1.3707539,109.80685,99.278772,154.71734,66.740332,28.900755,40.946126,90.485749,78.613484,50.162452,86.712002,83.413444,23.057714,110.30586,101.11873,30.966969,111.91521,89.84176,36.628301,112.63796,83.240143,49.474657,83.04193,82.276606,20,"Nov17 After 0945",0.063333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.304595,111.57607,86.807953,19.251802,109.07226,78.051145,5.2510238,113.14143,85.770058,-14.100876,94.817348,116.56711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.745968,101.24978,83.355973,45.883191,94.63805,80.141563,NA,NA,NA,-5.9382099,97.734477,71.582778,NA,NA,NA,NA,NA,NA,49.318548,106.62144,80.914824,68.117108,96.632703,83.963919,58.750074,102.64986,86.86122,-1.0956642,83.297697,120.68773,-9.109474,88.509627,121.54229,1.227499,87.494876,120.42254,49.800713,94.710417,107.93129,57.6442,66.185913,103.69129,35.233215,83.095503,113.94386,13.850118,111.82917,97.145429,18.949286,111.35218,99.4693,23.649998,114.53592,86.393023,4.7617002,108.79319,104.81926,6.4063283,108.80119,103.94604,1.3885118,109.89472,99.27368,154.72318,66.738484,28.811376,41.073406,90.42776,78.61923,50.198909,86.808563,83.508721,23.176533,110.24639,101.21388,30.971218,111.93795,89.840711,36.644498,112.6344,83.371029,49.562319,83.012189,82.284428,21,"Nov17 After 0945",0.066666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.256746,111.66563,86.714064,19.234431,108.98116,78.054371,5.3290125,113.10916,85.773102,-14.041365,94.896365,116.65665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.810761,101.10376,83.356782,45.924453,94.610697,80.140398,NA,NA,NA,-5.8786098,97.819974,71.497221,NA,NA,NA,NA,NA,NA,49.317836,106.62115,80.937302,68.145201,96.539487,84.066732,58.747174,102.64891,86.952009,-1.1290318,83.348241,120.68814,-9.1129939,88.508925,121.45323,1.1940196,87.327286,120.43539,49.826761,94.594326,107.93623,57.627811,66.100412,103.78981,35.191979,83.122756,113.94473,13.892428,111.82405,97.241675,18.991406,111.34867,99.476218,23.705147,114.59876,86.387069,4.8039031,108.78813,104.91481,6.4364778,108.8621,103.98729,1.4653898,109.86221,99.278123,154.76764,66.705699,28.81329,41.0138,90.364626,78.714406,50.236011,86.683649,83.510893,23.219128,110.24158,101.31235,31.035662,111.95082,89.936581,36.668747,112.6318,83.426487,49.543623,83.013269,82.29933,22,"Nov17 After 0945",0.07,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.20704,111.65287,86.804539,19.348923,109.13081,78.139708,5.3888162,113.19273,85.862441,-14.083591,94.900558,116.5609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.869374,101.19153,83.45245,45.944053,94.727517,80.146897,NA,NA,NA,-5.8248244,97.880451,71.578117,NA,NA,NA,NA,NA,NA,49.317836,106.62115,80.937302,68.248669,96.602428,84.071938,58.837894,102.64503,86.969937,-1.0515068,83.314866,120.6947,-9.0739348,88.504749,121.46182,1.2675966,87.490989,120.43088,49.724369,94.53367,108.02447,57.657661,66.010845,103.80376,35.233473,83.096417,114.03623,14.008965,111.76352,97.333737,19.046242,111.4105,99.469302,23.785058,114.56628,86.481815,4.8039031,108.78813,104.91481,6.4331916,108.83691,104.0667,1.5024885,109.83273,99.363821,154.72318,66.738484,28.811376,41.089165,90.427077,78.75258,50.233367,86.684216,83.602718,23.219131,110.24298,101.22271,31.090497,111.87857,90.035992,36.776636,112.79064,83.425874,49.551083,83.013362,82.3563,23,"Nov17 After 0945",0.073333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.114076,111.70769,86.802189,19.412691,109.00824,78.146327,5.5085462,113.15512,85.958843,-14.062885,94.983969,116.64285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.916112,101.07055,83.588625,46.014601,94.605734,80.157279,NA,NA,NA,-5.8609283,97.91015,71.581401,NA,NA,NA,NA,NA,NA,49.486819,106.56055,81.042425,68.233987,96.511243,84.075142,58.876438,102.61723,87.060179,-1.0515068,83.314866,120.6947,-9.0739348,88.504749,121.46182,1.2508522,87.407204,120.43731,49.814622,94.594641,108.02548,57.657266,66.011443,103.82722,35.260684,83.00622,114.05089,14.008965,111.76352,97.333737,19.113424,111.31277,99.577372,23.828315,114.56287,86.489814,4.8999799,108.84228,105.0026,6.5748487,108.91124,104.17157,1.54466,109.82746,99.458887,154.72318,66.738484,28.811376,41.113444,90.425747,78.809372,50.287976,86.61837,83.612922,23.304363,110.23486,101.33008,31.200946,111.93836,90.040644,36.895435,112.65798,83.532309,49.611273,83.011009,82.439335,24,"Nov17 After 0945",0.076666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.094738,111.79496,86.884506,19.45458,109.00363,78.240466,5.5503736,113.15114,85.964539,-14.041365,94.896365,116.65665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.032713,101.03895,83.563665,46.041987,94.578863,80.244716,NA,NA,NA,-5.7238102,97.961701,71.583463,NA,NA,NA,NA,NA,NA,49.486819,106.56055,81.042425,68.30466,96.391353,84.177869,58.917911,102.59042,87.05967,-1.0515068,83.314866,120.6947,-9.0348691,88.5006,121.47043,1.2508522,87.407204,120.43731,49.824685,94.593848,108.11931,57.643687,65.948006,103.81798,35.360487,83.063806,114.05295,14.026461,111.85256,97.328827,19.130637,111.40204,99.572287,23.845665,114.65317,86.48585,4.953865,108.9015,104.99485,6.6146869,108.90847,104.09015,1.526507,109.94368,99.456229,154.75654,66.612459,28.810426,41.189267,90.402365,78.816952,50.329669,86.680098,83.750447,23.342476,110.20607,101.41801,31.233761,111.93602,90.046941,36.912459,112.74905,83.5287,49.647303,82.983365,82.384282,25,"Nov17 After 0945",0.08,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-11.054522,111.79046,86.889423,19.466754,109.00384,78.153486,5.5085462,113.15512,85.958843,-14.024074,94.979564,116.65043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.041943,101.15552,83.56828,46.139597,94.548398,80.2541,NA,NA,NA,-5.6878809,97.932151,71.667068,NA,NA,NA,NA,NA,NA,49.483971,106.55937,81.13237,68.404732,96.453877,84.274186,58.936099,102.58917,87.102425,-1.0859852,83.345467,120.78704,-9.0041912,88.479015,121.55777,1.2508522,87.407204,120.43731,49.921235,94.359525,108.13843,57.641278,65.925372,103.90231,35.360487,83.063806,114.05295,14.110876,111.84372,97.432442,19.182644,111.28266,99.580732,23.925609,114.6207,86.580632,4.953865,108.9015,104.99485,6.6977578,108.89716,104.18269,1.6033972,109.9112,99.460754,154.72318,66.738484,28.811376,41.240781,90.36781,78.815212,50.302754,86.564445,83.705668,23.325549,110.11824,101.33356,31.254231,111.81621,90.139094,36.984282,112.72403,83.624571,49.692721,82.981146,82.393051,26,"Nov17 After 0945",0.083333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-10.97996,111.75706,86.891258,19.570416,109.15439,78.237408,5.6329783,113.29847,86.042997,-14.024074,94.979564,116.65043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.031335,101.10727,83.649066,46.094532,94.550906,80.245678,NA,NA,NA,-5.6284483,98.017736,71.668389,NA,NA,NA,NA,NA,NA,49.569912,106.52968,81.139986,68.362182,96.480573,84.27434,59.002827,102.58463,87.259265,-1.0349464,83.399164,120.68825,-8.9860752,88.46417,121.55664,1.2704472,87.491706,120.52117,49.936679,94.448877,108.13302,57.670363,65.810917,103.90698,35.345072,82.977197,114.1512,14.198237,111.85514,97.424603,19.193328,111.28036,99.671605,23.96344,114.59333,86.578673,4.9363161,108.81417,105.00038,6.7870923,108.84199,104.17446,1.6045844,109.91006,99.548915,154.71734,66.740332,28.900755,41.238349,90.368138,78.906011,50.402025,86.603116,83.710996,23.412091,110.21411,101.41245,31.353788,111.87683,90.141649,37.021446,112.62327,83.635525,49.697604,82.95582,82.421937,27,"Nov17 After 0945",0.086666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-10.899077,111.83543,86.935242,19.634224,109.03183,78.244092,5.6463028,113.2065,86.051268,-13.971703,95.033179,116.64171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.064055,101.03632,83.660658,46.182066,94.545836,80.353307,NA,NA,NA,-5.5328932,98.073606,71.666421,NA,NA,NA,NA,NA,NA,49.61229,106.5261,81.238622,68.390055,96.362679,84.277406,59.070316,102.44018,87.261867,-1.0319196,83.400271,120.77854,-8.9782896,88.555235,121.55066,1.3380234,87.459528,120.52549,49.894113,94.47535,108.225,57.66958,65.838285,104.01025,35.329408,82.889714,114.15707,14.20288,111.876,97.51222,19.273089,111.24939,99.676745,24.005584,114.58824,86.675439,4.996067,108.89641,105.09041,6.7064614,108.9385,104.16912,1.6992385,109.96542,99.548371,154.72318,66.738484,28.811376,41.283272,90.365475,78.914647,50.409241,86.650843,83.719767,23.418772,110.15141,101.41471,31.341586,111.99281,90.230666,37.122063,112.6841,83.63806,49.726561,82.863134,82.47068,28,"Nov17 After 0945",0.09,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-10.886961,111.812,86.889003,19.639392,109.12274,78.327825,5.7318696,113.26425,86.048892,-13.858973,94.994785,116.65442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.189837,100.97885,83.667056,46.268415,94.516009,80.360597,NA,NA,NA,-5.5690077,98.103315,71.669724,NA,NA,NA,NA,NA,NA,49.641091,106.43217,81.250594,68.478898,96.33447,84.285875,59.082903,102.53006,87.349064,-1.0319196,83.400271,120.77854,-8.9420536,88.52557,121.54842,1.3313054,87.374778,120.53402,49.894113,94.47535,108.225,57.66879,65.813333,104.00084,35.345072,82.977197,114.1512,14.24524,111.87083,97.608409,19.328098,111.30974,99.758943,24.086715,114.55744,86.681521,5.0994163,108.83725,105.09129,6.8112615,108.83827,104.30285,1.7761557,109.93297,99.552974,154.76764,66.705699,28.81329,41.328217,90.362861,78.923341,50.433192,86.533294,83.814008,23.50403,110.14462,101.43232,31.444755,111.83812,90.237594,37.159336,112.65513,83.725849,49.742273,82.746053,82.544859,29,"Nov17 After 0945",0.093333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-10.8274,111.89485,86.976362,19.721882,109.0974,78.333306,5.742323,113.26326,86.050311,-13.894054,95.024387,116.65694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.187584,100.97821,83.757317,46.227152,94.543418,80.361803,NA,NA,NA,-5.4790255,98.042139,71.702126,NA,NA,NA,NA,NA,NA,49.695414,106.49523,81.336224,68.503375,96.216154,84.380066,59.112776,102.43729,87.361704,-1.0319196,83.400271,120.77854,-8.925211,88.609225,121.54188,1.3742566,87.371648,120.6327,49.920203,94.359309,108.23,57.678196,65.809113,104.09471,35.429466,82.948179,114.25152,14.282688,111.84628,97.528184,19.328098,111.30974,99.758943,24.184081,114.61532,86.77239,5.0837058,108.8562,105.18323,6.8660194,108.89864,104.18902,1.7584082,109.84514,99.558086,154.71734,66.740332,28.900755,41.408232,90.307907,79.011385,50.472729,86.506647,83.904978,23.487089,110.05401,101.52715,31.478829,111.84179,90.246368,37.242948,112.6249,83.732011,49.820143,82.834085,82.590724,30,"Nov17 After 0945",0.096666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-10.718431,111.83262,86.975207,19.774615,109.08691,78.338529,5.8383447,113.32006,86.049353,-13.858973,94.994785,116.65442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.248474,101.06661,83.762851,46.297873,94.419711,80.361775,NA,NA,NA,-5.5328932,98.073606,71.666421,NA,NA,NA,NA,NA,NA,49.822159,106.43828,81.342828,68.546223,96.214182,84.479769,59.241185,102.38171,87.369788,-1.003782,83.378185,120.77703,-8.9782896,88.555235,121.55066,1.3827142,87.428587,120.43534,50.048471,94.32775,108.43102,57.672886,65.642615,104.01963,35.413548,82.859761,114.16501,14.365987,111.83406,97.610464,19.445557,111.25134,99.762314,24.166743,114.52498,86.77637,5.1518327,108.83116,105.18865,6.8671698,108.8975,104.27781,1.9118437,109.98424,99.559597,154.79763,66.616778,28.906139,41.392273,90.21679,79.014392,50.560375,86.477179,83.912793,23.622992,110.08518,101.52743,31.504321,111.74616,90.348583,37.242948,112.6249,83.732011,49.700618,82.74976,82.722066,31,"Nov17 After 0945",0.1,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-10.700017,111.92106,86.971081,19.835203,109.17455,78.341116,5.9162366,113.2865,86.140128,-13.855567,94.994978,116.74257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.301888,100.97121,83.819296,46.307093,94.488563,80.450194,NA,NA,NA,-5.426927,98.128372,71.665464,NA,NA,NA,NA,NA,NA,49.867425,106.43588,81.351495,68.589093,96.212243,84.579501,59.222797,102.28999,87.464233,-1.0319196,83.400271,120.77854,-8.9392234,88.551079,121.55925,1.3955861,87.428338,120.52773,50.074593,94.211728,108.43604,57.652416,65.727899,104.09942,35.413806,82.86069,114.2574,14.421184,111.89713,97.614106,19.504861,111.3371,99.76424,24.269593,114.60687,86.877295,5.1926943,108.82722,105.19575,6.8671698,108.8975,104.27781,1.9170324,109.95901,99.551856,154.76764,66.705699,28.81329,41.450734,90.305567,79.110888,50.560375,86.477179,83.912793,23.665643,110.0818,101.53619,31.560129,111.80989,90.342713,37.240977,112.62328,83.821349,49.84754,82.742024,82.69478,32,"Nov17 After 0945",0.10333333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
